citizen_id,lifestyle_type
125777,Health-Conscious
125778,Fitness Enthusiast
125779,Investor
125780,Travel Enthusiast
125781,Adventure Seeker
125782,Health-Conscious
125783,Travel Enthusiast
125784,Health-Conscious
125785,Fitness Enthusiast
125786,Investor
125787,Fitness Enthusiast
125788,Fitness Enthusiast
125789,Travel Enthusiast
125790,Adventure Seeker
125791,Health-Conscious
125792,Travel Enthusiast
125793,Fitness Enthusiast
125794,Fitness Enthusiast
125795,Fitness Enthusiast
125796,Travel Enthusiast
125797,Travel Enthusiast
125798,Travel Enthusiast
125799,Travel Enthusiast
125800,Travel Enthusiast
125801,Fitness Enthusiast
125802,Health-Conscious
125803,Health-Conscious
125804,Travel Enthusiast
125805,Fitness Enthusiast
125806,Investor
125807,Fitness Enthusiast
125808,Investor
125809,Health-Conscious
125810,Travel Enthusiast
125811,Travel Enthusiast
125812,Health-Conscious
125813,Adventure Seeker
125814,Travel Enthusiast
125815,Adventure Seeker
125816,Travel Enthusiast
125817,Investor
125818,Investor
125819,Adventure Seeker
125820,Health-Conscious
125821,Fitness Enthusiast
125822,Adventure Seeker
125823,Adventure Seeker
125824,Fitness Enthusiast
125825,Fitness Enthusiast
125826,Investor
125827,Travel Enthusiast
125828,Investor
125829,Fitness Enthusiast
125830,Travel Enthusiast
125831,Travel Enthusiast
125832,Travel Enthusiast
125833,Adventure Seeker
125834,Fitness Enthusiast
125835,Health-Conscious
125836,Health-Conscious
125837,Health-Conscious
125838,Fitness Enthusiast
125839,Travel Enthusiast
125840,Health-Conscious
125841,Investor
125842,Investor
125843,Fitness Enthusiast
125844,Travel Enthusiast
125845,Adventure Seeker
125846,Fitness Enthusiast
125847,Fitness Enthusiast
125848,Fitness Enthusiast
125849,Fitness Enthusiast
125850,Fitness Enthusiast
125851,Travel Enthusiast
125852,Health-Conscious
125853,Fitness Enthusiast
125854,Investor
125855,Travel Enthusiast
125856,Investor
125857,Adventure Seeker
125858,Travel Enthusiast
125859,Health-Conscious
125860,Adventure Seeker
125861,Travel Enthusiast
125862,Travel Enthusiast
125863,Health-Conscious
125864,Fitness Enthusiast
125865,Investor
125866,Health-Conscious
125867,Investor
125868,Investor
125869,Investor
125870,Fitness Enthusiast
125871,Adventure Seeker
125872,Adventure Seeker
125873,Health-Conscious
125874,Travel Enthusiast
125875,Health-Conscious
125876,Investor
125877,Investor
125878,Adventure Seeker
125879,Investor
125880,Fitness Enthusiast
125881,Travel Enthusiast
125882,Investor
125883,Travel Enthusiast
125884,Investor
125885,Health-Conscious
125886,Investor
125887,Fitness Enthusiast
125888,Investor
125889,Adventure Seeker
125890,Fitness Enthusiast
125891,Adventure Seeker
125892,Adventure Seeker
125893,Travel Enthusiast
125894,Fitness Enthusiast
125895,Adventure Seeker
125896,Travel Enthusiast
125897,Fitness Enthusiast
125898,Investor
125899,Investor
125900,Investor
125901,Travel Enthusiast
125902,Investor
125903,Adventure Seeker
125904,Travel Enthusiast
125905,Fitness Enthusiast
125906,Fitness Enthusiast
125907,Travel Enthusiast
125908,Fitness Enthusiast
125909,Adventure Seeker
125910,Health-Conscious
125911,Health-Conscious
125912,Travel Enthusiast
125913,Fitness Enthusiast
125914,Fitness Enthusiast
125915,Investor
125916,Investor
125917,Fitness Enthusiast
125918,Investor
125919,Travel Enthusiast
125920,Travel Enthusiast
125921,Adventure Seeker
125922,Travel Enthusiast
125923,Travel Enthusiast
125924,Investor
125925,Fitness Enthusiast
125926,Fitness Enthusiast
125927,Travel Enthusiast
125928,Travel Enthusiast
125929,Investor
125930,Adventure Seeker
125931,Fitness Enthusiast
125932,Fitness Enthusiast
125933,Health-Conscious
125934,Travel Enthusiast
125935,Travel Enthusiast
125936,Travel Enthusiast
125937,Adventure Seeker
125938,Adventure Seeker
125939,Health-Conscious
125940,Investor
125941,Travel Enthusiast
125942,Travel Enthusiast
125943,Investor
125944,Investor
125945,Investor
125946,Investor
125947,Health-Conscious
125948,Investor
125949,Health-Conscious
125950,Adventure Seeker
125951,Investor
125952,Health-Conscious
125953,Fitness Enthusiast
125954,Fitness Enthusiast
125955,Travel Enthusiast
125956,Adventure Seeker
125957,Investor
125958,Fitness Enthusiast
125959,Fitness Enthusiast
125960,Travel Enthusiast
125961,Travel Enthusiast
125962,Travel Enthusiast
125963,Health-Conscious
125964,Health-Conscious
125965,Fitness Enthusiast
125966,Health-Conscious
125967,Investor
125968,Investor
125969,Travel Enthusiast
125970,Adventure Seeker
125971,Health-Conscious
125972,Investor
125973,Adventure Seeker
125974,Travel Enthusiast
125975,Investor
125976,Health-Conscious
125977,Travel Enthusiast
125978,Health-Conscious
125979,Health-Conscious
125980,Investor
125981,Travel Enthusiast
125982,Investor
125983,Adventure Seeker
125984,Travel Enthusiast
125985,Health-Conscious
125986,Fitness Enthusiast
125987,Fitness Enthusiast
125988,Investor
125989,Investor
125990,Travel Enthusiast
125991,Health-Conscious
125992,Travel Enthusiast
125993,Travel Enthusiast
125994,Travel Enthusiast
125995,Investor
125996,Adventure Seeker
125997,Adventure Seeker
125998,Health-Conscious
125999,Health-Conscious
126000,Investor
126001,Travel Enthusiast
126002,Health-Conscious
126003,Travel Enthusiast
126004,Investor
126005,Fitness Enthusiast
126006,Health-Conscious
126007,Fitness Enthusiast
126008,Fitness Enthusiast
126009,Adventure Seeker
126010,Investor
126011,Health-Conscious
126012,Adventure Seeker
126013,Health-Conscious
126014,Investor
126015,Investor
126016,Fitness Enthusiast
126017,Investor
126018,Fitness Enthusiast
126019,Adventure Seeker
126020,Travel Enthusiast
126021,Health-Conscious
126022,Adventure Seeker
126023,Health-Conscious
126024,Health-Conscious
126025,Fitness Enthusiast
126026,Travel Enthusiast
126027,Adventure Seeker
126028,Travel Enthusiast
126029,Adventure Seeker
126030,Investor
126031,Fitness Enthusiast
126032,Investor
126033,Adventure Seeker
126034,Investor
126035,Fitness Enthusiast
126036,Investor
126037,Investor
126038,Investor
126039,Travel Enthusiast
126040,Adventure Seeker
126041,Investor
126042,Investor
126043,Travel Enthusiast
126044,Investor
126045,Health-Conscious
126046,Adventure Seeker
126047,Fitness Enthusiast
126048,Health-Conscious
126049,Travel Enthusiast
126050,Fitness Enthusiast
126051,Investor
126052,Travel Enthusiast
126053,Investor
126054,Health-Conscious
126055,Health-Conscious
126056,Travel Enthusiast
126057,Health-Conscious
126058,Fitness Enthusiast
126059,Fitness Enthusiast
126060,Travel Enthusiast
126061,Adventure Seeker
126062,Investor
126063,Travel Enthusiast
126064,Adventure Seeker
126065,Adventure Seeker
126066,Travel Enthusiast
126067,Adventure Seeker
126068,Travel Enthusiast
126069,Health-Conscious
126070,Health-Conscious
126071,Health-Conscious
126072,Investor
126073,Investor
126074,Fitness Enthusiast
126075,Investor
126076,Travel Enthusiast
126077,Investor
126078,Adventure Seeker
126079,Fitness Enthusiast
126080,Travel Enthusiast
126081,Travel Enthusiast
126082,Adventure Seeker
126083,Adventure Seeker
126084,Fitness Enthusiast
126085,Adventure Seeker
126086,Fitness Enthusiast
126087,Fitness Enthusiast
126088,Investor
126089,Fitness Enthusiast
126090,Health-Conscious
126091,Health-Conscious
126092,Investor
126093,Health-Conscious
126094,Adventure Seeker
126095,Adventure Seeker
126096,Travel Enthusiast
126097,Fitness Enthusiast
126098,Fitness Enthusiast
126099,Fitness Enthusiast
126100,Travel Enthusiast
126101,Investor
126102,Investor
126103,Adventure Seeker
126104,Investor
126105,Health-Conscious
126106,Health-Conscious
126107,Investor
126108,Investor
126109,Travel Enthusiast
126110,Investor
126111,Adventure Seeker
126112,Travel Enthusiast
126113,Health-Conscious
126114,Fitness Enthusiast
126115,Investor
126116,Investor
126117,Adventure Seeker
126118,Investor
126119,Investor
126120,Fitness Enthusiast
126121,Adventure Seeker
126122,Investor
126123,Investor
126124,Travel Enthusiast
126125,Fitness Enthusiast
126126,Travel Enthusiast
126127,Adventure Seeker
126128,Fitness Enthusiast
126129,Investor
126130,Travel Enthusiast
126131,Health-Conscious
126132,Adventure Seeker
126133,Travel Enthusiast
126134,Travel Enthusiast
126135,Adventure Seeker
126136,Health-Conscious
126137,Adventure Seeker
126138,Fitness Enthusiast
126139,Health-Conscious
126140,Adventure Seeker
126141,Health-Conscious
126142,Fitness Enthusiast
126143,Health-Conscious
126144,Fitness Enthusiast
126145,Investor
126146,Fitness Enthusiast
126147,Adventure Seeker
126148,Investor
126149,Fitness Enthusiast
126150,Investor
126151,Adventure Seeker
126152,Investor
126153,Investor
126154,Health-Conscious
126155,Health-Conscious
126156,Health-Conscious
126157,Travel Enthusiast
126158,Travel Enthusiast
126159,Health-Conscious
126160,Travel Enthusiast
126161,Fitness Enthusiast
126162,Investor
126163,Adventure Seeker
126164,Investor
126165,Adventure Seeker
126166,Investor
126167,Health-Conscious
126168,Investor
126169,Fitness Enthusiast
126170,Adventure Seeker
126171,Health-Conscious
126172,Travel Enthusiast
126173,Adventure Seeker
126174,Travel Enthusiast
126175,Investor
126176,Health-Conscious
126177,Adventure Seeker
126178,Health-Conscious
126179,Adventure Seeker
126180,Fitness Enthusiast
126181,Investor
126182,Travel Enthusiast
126183,Fitness Enthusiast
126184,Fitness Enthusiast
126185,Investor
126186,Travel Enthusiast
126187,Adventure Seeker
126188,Health-Conscious
126189,Health-Conscious
126190,Travel Enthusiast
126191,Adventure Seeker
126192,Adventure Seeker
126193,Health-Conscious
126194,Adventure Seeker
126195,Investor
126196,Investor
126197,Investor
126198,Adventure Seeker
126199,Health-Conscious
126200,Health-Conscious
126201,Travel Enthusiast
126202,Adventure Seeker
126203,Health-Conscious
126204,Travel Enthusiast
126205,Fitness Enthusiast
126206,Fitness Enthusiast
126207,Adventure Seeker
126208,Adventure Seeker
126209,Adventure Seeker
126210,Health-Conscious
126211,Travel Enthusiast
126212,Travel Enthusiast
126213,Fitness Enthusiast
126214,Investor
126215,Adventure Seeker
126216,Adventure Seeker
126217,Investor
126218,Health-Conscious
126219,Investor
126220,Adventure Seeker
126221,Travel Enthusiast
126222,Investor
126223,Travel Enthusiast
126224,Travel Enthusiast
126225,Health-Conscious
126226,Adventure Seeker
126227,Travel Enthusiast
126228,Fitness Enthusiast
126229,Investor
126230,Adventure Seeker
126231,Health-Conscious
126232,Travel Enthusiast
126233,Investor
126234,Travel Enthusiast
126235,Investor
126236,Adventure Seeker
126237,Investor
126238,Adventure Seeker
126239,Fitness Enthusiast
126240,Fitness Enthusiast
126241,Travel Enthusiast
126242,Investor
126243,Travel Enthusiast
126244,Health-Conscious
126245,Fitness Enthusiast
126246,Adventure Seeker
126247,Travel Enthusiast
126248,Fitness Enthusiast
126249,Travel Enthusiast
126250,Fitness Enthusiast
126251,Fitness Enthusiast
126252,Adventure Seeker
126253,Investor
126254,Adventure Seeker
126255,Health-Conscious
126256,Health-Conscious
126257,Investor
126258,Investor
126259,Health-Conscious
126260,Fitness Enthusiast
126261,Fitness Enthusiast
126262,Health-Conscious
126263,Travel Enthusiast
126264,Adventure Seeker
126265,Travel Enthusiast
126266,Fitness Enthusiast
126267,Adventure Seeker
126268,Health-Conscious
126269,Travel Enthusiast
126270,Travel Enthusiast
126271,Fitness Enthusiast
126272,Health-Conscious
126273,Travel Enthusiast
126274,Fitness Enthusiast
126275,Travel Enthusiast
126276,Travel Enthusiast
126277,Adventure Seeker
126278,Travel Enthusiast
126279,Investor
126280,Health-Conscious
126281,Fitness Enthusiast
126282,Travel Enthusiast
126283,Adventure Seeker
126284,Travel Enthusiast
126285,Investor
126286,Investor
126287,Investor
126288,Travel Enthusiast
126289,Fitness Enthusiast
126290,Fitness Enthusiast
126291,Fitness Enthusiast
126292,Travel Enthusiast
126293,Health-Conscious
126294,Investor
126295,Adventure Seeker
126296,Fitness Enthusiast
126297,Investor
126298,Travel Enthusiast
126299,Fitness Enthusiast
126300,Travel Enthusiast
126301,Adventure Seeker
126302,Fitness Enthusiast
126303,Adventure Seeker
126304,Travel Enthusiast
126305,Fitness Enthusiast
126306,Health-Conscious
126307,Investor
126308,Fitness Enthusiast
126309,Fitness Enthusiast
126310,Adventure Seeker
126311,Investor
126312,Fitness Enthusiast
126313,Travel Enthusiast
126314,Fitness Enthusiast
126315,Adventure Seeker
126316,Fitness Enthusiast
126317,Fitness Enthusiast
126318,Travel Enthusiast
126319,Fitness Enthusiast
126320,Fitness Enthusiast
126321,Adventure Seeker
126322,Health-Conscious
126323,Travel Enthusiast
126324,Travel Enthusiast
126325,Investor
126326,Fitness Enthusiast
126327,Health-Conscious
126328,Health-Conscious
126329,Adventure Seeker
126330,Fitness Enthusiast
126331,Fitness Enthusiast
126332,Health-Conscious
126333,Health-Conscious
126334,Investor
126335,Adventure Seeker
126336,Adventure Seeker
126337,Adventure Seeker
126338,Fitness Enthusiast
126339,Health-Conscious
126340,Health-Conscious
126341,Travel Enthusiast
126342,Adventure Seeker
126343,Investor
126344,Adventure Seeker
126345,Adventure Seeker
126346,Investor
126347,Adventure Seeker
126348,Fitness Enthusiast
126349,Adventure Seeker
126350,Adventure Seeker
126351,Adventure Seeker
126352,Investor
126353,Travel Enthusiast
126354,Health-Conscious
126355,Adventure Seeker
126356,Fitness Enthusiast
126357,Adventure Seeker
126358,Travel Enthusiast
126359,Travel Enthusiast
126360,Investor
126361,Investor
126362,Travel Enthusiast
126363,Investor
126364,Travel Enthusiast
126365,Adventure Seeker
126366,Health-Conscious
126367,Investor
126368,Travel Enthusiast
126369,Investor
126370,Fitness Enthusiast
126371,Fitness Enthusiast
126372,Health-Conscious
126373,Travel Enthusiast
126374,Health-Conscious
126375,Travel Enthusiast
126376,Adventure Seeker
126377,Health-Conscious
126378,Adventure Seeker
126379,Adventure Seeker
126380,Health-Conscious
126381,Health-Conscious
126382,Health-Conscious
126383,Health-Conscious
126384,Fitness Enthusiast
126385,Health-Conscious
126386,Fitness Enthusiast
126387,Fitness Enthusiast
126388,Health-Conscious
126389,Travel Enthusiast
126390,Fitness Enthusiast
126391,Health-Conscious
126392,Fitness Enthusiast
126393,Health-Conscious
126394,Travel Enthusiast
126395,Investor
126396,Fitness Enthusiast
126397,Travel Enthusiast
126398,Investor
126399,Fitness Enthusiast
126400,Fitness Enthusiast
126401,Investor
126402,Fitness Enthusiast
126403,Health-Conscious
126404,Travel Enthusiast
126405,Health-Conscious
126406,Investor
126407,Health-Conscious
126408,Adventure Seeker
126409,Investor
126410,Health-Conscious
126411,Investor
126412,Travel Enthusiast
126413,Investor
126414,Investor
126415,Fitness Enthusiast
126416,Fitness Enthusiast
126417,Health-Conscious
126418,Health-Conscious
126419,Investor
126420,Investor
126421,Fitness Enthusiast
126422,Adventure Seeker
126423,Health-Conscious
126424,Adventure Seeker
126425,Investor
126426,Health-Conscious
126427,Health-Conscious
126428,Adventure Seeker
126429,Travel Enthusiast
126430,Health-Conscious
126431,Investor
126432,Fitness Enthusiast
126433,Health-Conscious
126434,Fitness Enthusiast
126435,Fitness Enthusiast
126436,Travel Enthusiast
126437,Travel Enthusiast
126438,Adventure Seeker
126439,Fitness Enthusiast
126440,Adventure Seeker
126441,Fitness Enthusiast
126442,Fitness Enthusiast
126443,Fitness Enthusiast
126444,Investor
126445,Fitness Enthusiast
126446,Health-Conscious
126447,Investor
126448,Health-Conscious
126449,Investor
126450,Investor
126451,Health-Conscious
126452,Fitness Enthusiast
126453,Travel Enthusiast
126454,Adventure Seeker
126455,Investor
126456,Investor
126457,Adventure Seeker
126458,Health-Conscious
126459,Travel Enthusiast
126460,Travel Enthusiast
126461,Health-Conscious
126462,Travel Enthusiast
126463,Adventure Seeker
126464,Health-Conscious
126465,Investor
126466,Investor
126467,Health-Conscious
126468,Investor
126469,Adventure Seeker
126470,Travel Enthusiast
126471,Investor
126472,Adventure Seeker
126473,Travel Enthusiast
126474,Fitness Enthusiast
126475,Health-Conscious
126476,Fitness Enthusiast
126477,Investor
126478,Adventure Seeker
126479,Fitness Enthusiast
126480,Investor
126481,Travel Enthusiast
126482,Travel Enthusiast
126483,Health-Conscious
126484,Travel Enthusiast
126485,Investor
126486,Investor
126487,Investor
126488,Investor
126489,Fitness Enthusiast
126490,Investor
126491,Adventure Seeker
126492,Fitness Enthusiast
126493,Adventure Seeker
126494,Health-Conscious
126495,Health-Conscious
126496,Health-Conscious
126497,Fitness Enthusiast
126498,Adventure Seeker
126499,Fitness Enthusiast
126500,Health-Conscious
126501,Fitness Enthusiast
126502,Travel Enthusiast
126503,Travel Enthusiast
126504,Investor
126505,Investor
126506,Investor
126507,Health-Conscious
126508,Investor
126509,Investor
126510,Fitness Enthusiast
126511,Health-Conscious
126512,Investor
